serial_number,drone_type,detection_time,rf_time,time_diff,bandwidth,id_number,rssi,distance
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:51:59.832,-8.168,10MHz,195,-18.11,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:00.073,-7.927,10MHz,195,-16.95,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:00.161,-7.839,10MHz,195,-15.44,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:00.312,-7.688,10MHz,195,-19.8,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:00.312,-7.688,10MHz,195,-19.2,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:00.652,-7.348,10MHz,195,-15.16,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:00.762,-7.2379999999999995,10MHz,195,-15.49,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:01.091,-6.909,10MHz,195,-15.38,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:01.201,-6.799,10MHz,195,-14.68,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:01.211,-6.789,10MHz,195,-15.92,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:01.331,-6.669,10MHz,195,-17.03,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:01.451,-6.549,10MHz,195,-17.36,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:01.530,-6.47,10MHz,195,-14.74,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:01.531,-6.469,10MHz,195,-14.92,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:01.692,-6.308,10MHz,195,-19.46,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:01.971,-6.029,10MHz,195,-15.42,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:02.051,-5.949,10MHz,195,-19.3,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:02.411,-5.589,10MHz,195,-17.51,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:02.651,-5.349,10MHz,195,-19.04,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:02.772,-5.228,10MHz,195,-17.08,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:03.011,-4.989,10MHz,195,-19.39,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:03.131,-4.869,10MHz,195,-19.56,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:03.410,-4.59,10MHz,195,-15.52,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:03.611,-4.389,10MHz,195,-19.95,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:03.740,-4.26,10MHz,195,-14.66,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:03.960,-4.04,10MHz,195,-15.37,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:04.091,-3.909,10MHz,195,-19.25,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:04.092,-3.908,10MHz,195,-17.22,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:04.812,-3.1879999999999997,10MHz,195,-19.15,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:04.932,-3.068,10MHz,195,-16.85,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:05.061,-2.939,10MHz,195,-15.18,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:05.281,-2.719,10MHz,195,-14.73,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:05.411,-2.589,10MHz,195,-19.51,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:05.531,-2.469,10MHz,195,-13.73,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:05.651,-2.349,10MHz,195,-17.01,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:06.011,-1.989,10MHz,195,-19.36,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:06.131,-1.869,10MHz,195,-16.34,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:06.131,-1.869,10MHz,195,-19.91,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:06.491,-1.509,10MHz,195,-19.11,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:06.731,-1.2690000000000001,10MHz,195,-14.49,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:06.971,-1.029,10MHz,195,-19.48,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:07.173,-0.827,10MHz,195,-15.58,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:07.212,-0.788,10MHz,195,-17.25,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:07.332,-0.6679999999999999,10MHz,195,-16.73,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:07.571,-0.42900000000000005,10MHz,195,-19.94,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:08.262,0.262,10MHz,195,-18.97,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:08.262,0.262,10MHz,195,-19.6,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:08.281,0.281,10MHz,195,-15.36,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:08.382,0.382,10MHz,195,-17.41,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:08.982,0.982,10MHz,195,-15.89,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:09.101,1.101,10MHz,195,-19.22,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:09.102,1.102,10MHz,195,-14.06,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:09.820,1.8199999999999998,10MHz,195,-15.09,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:10.102,2.102,10MHz,195,-19.52,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:10.351,2.351,10MHz,195,-12.09,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:10.398,2.398,10MHz,195,-13.72,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:10.461,2.461,10MHz,195,-14.85,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:10.562,2.5620000000000003,10MHz,195,-18.93,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:10.682,2.682,10MHz,195,-16.49,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:10.901,2.901,10MHz,195,-12.34,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:11.161,3.161,10MHz,195,-16.55,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:11.401,3.401,10MHz,195,-13.66,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:11.452,3.452,10MHz,195,-14.72,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:11.641,3.641,10MHz,195,-15.98,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:11.761,3.761,10MHz,195,-17.05,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:12.111,4.111,10MHz,195,-15.48,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:12.722,4.7219999999999995,10MHz,195,-18.64,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:12.842,4.842,10MHz,195,-16.61,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:12.962,4.962,10MHz,195,-13.77,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:13.541,5.541,10MHz,195,-12.45,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:14.201,6.201,10MHz,195,-12.5,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:14.521,6.521,10MHz,195,-19.38,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:14.531,6.531,10MHz,195,-15.73,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:15.132,7.132,10MHz,195,-19.37,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:15.492,7.492,10MHz,195,-17.42,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:15.641,7.641,10MHz,195,-15.4,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:15.852,7.852,10MHz,195,-18.63,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:15.972,7.9719999999999995,10MHz,195,-17.35,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:15.981,7.981,10MHz,195,-12.71,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:16.200,8.2,10MHz,195,-12.13,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:16.531,8.531,10MHz,195,-12.59,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:16.932,8.932,10MHz,195,-19.45,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:17.020,9.02,10MHz,195,-12.3,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:17.051,9.051,10MHz,195,-16.62,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:17.171,9.171,10MHz,195,-13.79,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:17.291,9.291,10MHz,195,-19.09,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:17.360,9.36,10MHz,195,-12.52,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:17.412,9.412,10MHz,195,-19.73,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:17.531,9.531,10MHz,195,-17.19,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:17.581,9.581,10MHz,195,-12.32,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:17.581,9.581,10MHz,195,-14.45,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:08,2024-07-07 12:52:17.651,9.651,10MHz,195,-16.87,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:46.372,-9.628,10MHz,195,-17.45,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:46.971,-9.029,10MHz,195,-16.68,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:47.180,-8.82,10MHz,195,-12.1,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:47.461,-8.539,10MHz,195,-16.04,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:47.581,-8.419,10MHz,195,-13.94,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:47.731,-8.269,10MHz,195,-14.06,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:47.942,-8.058,10MHz,195,-18.44,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:48.061,-7.939,10MHz,195,-19.81,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:48.281,-7.719,10MHz,195,-12.96,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:48.791,-7.209,10MHz,195,-19.17,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:48.911,-7.089,10MHz,195,-13.87,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:49.051,-6.949,10MHz,195,-12.41,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:49.510,-6.49,10MHz,195,-19.01,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:49.631,-6.369,10MHz,195,-13.78,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:49.751,-6.249,10MHz,195,-17.53,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.471,-5.529,10MHz,195,-18.39,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.501,-5.499,10MHz,195,-14.63,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.592,-5.408,10MHz,195,-16.58,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.713,-5.287,10MHz,195,-16.91,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.831,-5.1690000000000005,10MHz,195,-16.74,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.831,-5.1690000000000005,10MHz,195,-12.66,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:51.711,-4.289,10MHz,195,-12.33,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:51.779,-4.221,10MHz,195,-16.51,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:52.041,-3.959,10MHz,195,-12.56,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:52.151,-3.849,10MHz,195,-13.31,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:52.261,-3.739,10MHz,195,-15.22,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:52.931,-3.069,10MHz,195,-15.05,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:53.419,-2.581,10MHz,195,-15.23,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:53.980,-2.02,10MHz,195,-15.33,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:54.121,-1.879,10MHz,195,-17.12,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:54.310,-1.69,10MHz,195,-15.3,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:55.080,-0.92,10MHz,195,-13.61,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:55.201,-0.7989999999999999,10MHz,195,-17.16,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:55.411,-0.589,10MHz,195,-14.65,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:55.801,-0.19899999999999995,10MHz,195,-13.81,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:56.162,0.162,10MHz,195,-19.1,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:56.852,0.852,10MHz,195,-15.6,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:56.961,0.961,10MHz,195,-15.56,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:57.282,1.282,10MHz,195,-17.18,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:57.521,1.521,10MHz,195,-19.24,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:57.642,1.642,10MHz,195,-19.87,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:57.882,1.8820000000000001,10MHz,195,-17.43,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:58.242,2.242,10MHz,195,-17.67,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:58.731,2.731,10MHz,195,-16.88,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:58.851,2.851,10MHz,195,-17.29,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:59.610,3.61,10MHz,195,-15.53,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:59.691,3.691,10MHz,195,-18.92,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:59.812,3.8120000000000003,10MHz,195,-19.7,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:59.939,3.939,10MHz,195,-17.02,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:00.051,4.051,10MHz,195,-15.65,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:00.711,4.711,10MHz,195,-14.59,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:00.821,4.821,10MHz,195,-15.19,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:01.012,5.012,10MHz,195,-13.92,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:01.371,5.371,10MHz,195,-19.59,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:01.612,5.612,10MHz,195,-19.47,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:01.731,5.731,10MHz,195,-19.74,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:01.852,5.852,10MHz,195,-17.28,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:02.090,6.09,10MHz,195,-14.67,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:02.333,6.333,10MHz,195,-13.62,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:02.530,6.53,10MHz,195,-15.78,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:03.532,7.532,10MHz,195,-13.57,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:03.882,7.882,10MHz,195,-19.06,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:04.001,8.001,10MHz,195,-16.97,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:04.601,8.600999999999999,10MHz,195,-16.75,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:05.441,9.441,10MHz,195,-20.38,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:05.561,9.561,10MHz,195,-17.37,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:05.802,9.802,10MHz,195,-19.78,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:53:05.922,9.922,10MHz,195,-13.9,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:46.372,-9.628,10MHz,195,-17.45,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:46.971,-9.029,10MHz,195,-16.68,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:47.180,-8.82,10MHz,195,-12.1,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:47.461,-8.539,10MHz,195,-16.04,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:47.581,-8.419,10MHz,195,-13.94,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:47.731,-8.269,10MHz,195,-14.06,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:47.942,-8.058,10MHz,195,-18.44,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:48.061,-7.939,10MHz,195,-19.81,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:48.281,-7.719,10MHz,195,-12.96,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:48.791,-7.209,10MHz,195,-19.17,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:48.911,-7.089,10MHz,195,-13.87,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:49.051,-6.949,10MHz,195,-12.41,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:49.510,-6.49,10MHz,195,-19.01,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:49.631,-6.369,10MHz,195,-13.78,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:49.751,-6.249,10MHz,195,-17.53,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.471,-5.529,10MHz,195,-18.39,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.501,-5.499,10MHz,195,-14.63,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.592,-5.408,10MHz,195,-16.58,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.713,-5.287,10MHz,195,-16.91,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.831,-5.1690000000000005,10MHz,195,-16.74,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:50.831,-5.1690000000000005,10MHz,195,-12.66,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:51.711,-4.289,10MHz,195,-12.33,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:51.779,-4.221,10MHz,195,-16.51,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:52.041,-3.959,10MHz,195,-12.56,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:52.151,-3.849,10MHz,195,-13.31,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:52.261,-3.739,10MHz,195,-15.22,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:52.931,-3.069,10MHz,195,-15.05,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:53.419,-2.581,10MHz,195,-15.23,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:53.980,-2.02,10MHz,195,-15.33,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:54.121,-1.879,10MHz,195,-17.12,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:54.310,-1.69,10MHz,195,-15.3,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:55.080,-0.92,10MHz,195,-13.61,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:55.201,-0.7989999999999999,10MHz,195,-17.16,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:55.411,-0.589,10MHz,195,-14.65,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:55.801,-0.19899999999999995,10MHz,195,-13.81,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:56.162,0.162,10MHz,195,-19.1,0.07749954032640494
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:56.852,0.852,10MHz,195,-15.6,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:56.961,0.961,10MHz,195,-15.56,0.0787825203924969
SerialNumber_70,Mavic 3,2024-07-07 12:52:56,2024-07-07 12:52:57.282,1.282,10MHz,195,-17.18,0.07749954032640494
